ID	HC_1	HC_10	HC_11	HC_12	HC_13	HC_2	HC_3	HC_4	HC_5	HC_6	HC_7	HC_8	HC_9	PTB_1	PTB_10	PTB_11	PTB_12	PTB_13	PTB_2	PTB_3	PTB_4	PTB_5	PTB_6	PTB_7	PTB_8	PTB_9
ENSG00000001461	172.87933525915034	157.75294427693996	225.57347584318524	185.20714094555518	237.788483664508	178.05327748982234	183.8742083250945	208.44004341830671	233.29804395235215	175.0094025328008	193.5415541842453	143.81681041247492	128.3831192172787	240.77540784634022	169.08823007449203	190.34398579544185	241.72955752240773	223.77424479244715	225.9004199018308	204.94698380147835	238.45864005017972	208.20282743573108	154.87945809110533	209.7538972920656	277.2474993100935	189.75973117599125
ENSG00000001497	149.72585285837127	194.37416348408672	210.3588425751698	159.53486398280495	190.2307869316064	215.02608920902043	235.65487618675903	130.71663739792115	188.40220044262114	172.90085551433333	186.44840821937768	221.15226506823973	178.95828739378246	168.32970991027327	140.35964729484533	187.48167021957053	205.67497945126894	185.74724894536462	147.1361088464709	176.65206439605038	156.48848253293045	169.54627641346178	167.0485583696922	104.8769486460328	192.22493285499814	188.60617657917672
ENSG00000001561	78.7218401626488	53.52332037967606	105.84092708184644	86.18550123209003	150.73371676360338	84.64827946237455	129.98004381601507	88.32205229589268	99.41222491440435	90.66752179410163	119.57017483634004	156.02767167391147	98.55673798498164	60.726540916997315	51.711449003364066	38.641260274262635	81.94222288895178	66.54724273239441	28.98964226343107	54.2956561563618	50.130509556003695	99.01502542546169	58.632937705918444	56.60025799944627	40.662966565480374	66.32938931683584
ENSG00000001617	0	0	0	0	0.8060626564898576	0	0	0	2.4051344737355893	0	0	0	0	0	2.4624499525411463	0	0	0	0	0	0.6774393183243742	0	1.1062818435078952	0	0	0
ENSG00000001626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000001629	210.69668984708946	156.34443584589584	204.40529042681595	208.1288168051536	241.01273429046742	227.67468269190397	196.55518820958375	211.9729255101424	165.15256719651046	139.16410321885365	173.2754228560521	128.8924244262747	119.3055249291883	178.45080006310613	187.96701304397416	204.65556367479837	176.17577921124632	157.9582904417274	123.6162104063287	159.06333071159514	128.7134704816311	181.0754232095772	128.32869384691585	129.84765070461202	210.70809947567105	180.53129440147495
ENSG00000001630	2.315348240077906	4.22552529313232	1.984517382784621	2.75060110315181	3.2242506259594306	2.9189061883577434	2.113496647414879	3.532882091835707	5.611980438716374	0	5.066532832048306	6.783811811909194	1.2967991840129163	3.7288226878858	4.924899905082293	2.862315575871306	4.097111144447589	5.8503070533973105	5.469743823288881	3.0589102059922144	4.0646359099462455	0.6781851056538472	1.1062818435078952	4.994140411715848	1.8483166620672897	6.921327580887219
ENSG00000001631	16.207437680545343	7.042542155220533	7.938069531138484	12.836138481375112	22.569754381716013	17.51343713014646	16.907973179319033	21.197292551014243	12.827383859923142	21.085470184674797	16.212905062554583	23.06496016049126	10.37439347210333	12.251845974481913	10.670616461011633	11.449262303485224	13.9301778911218	14.625767633493277	14.22133394055109	11.470913272470805	20.32317954973123	17.632812747000028	16.59422765261843	13.317707764575593	20.331483282740187	8.074882177701754
ENSG00000002016	47.8505302949434	26.76166018983803	53.581969335184766	43.092750616045016	49.97588470237117	24.324218236314525	43.32668127200502	31.79593882652136	29.663325176072266	54.82222248015447	56.74516771894103	35.27582142192781	22.045586128219576	23.971002993551572	18.87878296948212	17.173893455227837	27.040933553354087	27.057670121962563	24.066872822471076	24.471281647937715	35.904283871191836	35.265625494000055	36.50730083576054	31.629555940867032	36.966333241345794	32.87630600921429
ENSG00000002079	0	0	0	0	0	0	2.113496647414879	0	0	0	0	0	0	0	0	0	0	0	0.5469743823288881	0	0	0	0	0	0	0
ENSG00000002330	44.76339930817285	45.072269793411415	42.33637083273858	15.586739584526923	30.63038094661459	38.91874917810324	32.75919803493063	45.92746719386419	45.697555000976195	63.25641055402439	28.372583859470517	52.91373213289171	16.85838939216791	37.82091583427026	57.45716555929341	24.3296823949061	23.763244637796014	36.56441908373319	48.13374564494215	32.11855716291825	26.420133414650596	27.805589331807735	55.31409217539476	26.635415529151185	35.1180165792785	28.262087621956145
ENSG00000002549	361.966108198846	6034.050118592953	377.058302729078	904.0308959025615	307.10987212263575	431.998115876946	450.1747858993692	473.4062003059847	341.52909527045364	328.93333488092685	329.3246340831399	375.82317437976934	374.7749641797328	562.5195369153436	2347.5356214225594	1069.0748675879329	497.38929293593725	314.4540041201055	1010.2616841614563	1050.7356557583257	342.7842950721334	433.36028251280834	512.2084935441554	512.7317489361603	343.7868991445159	1251.606737543772
ENSG00000002586	1289.6489697233937	1435.2700912339446	1983.8558769903593	1545.837819971317	1904.7260572855334	1547.9932485590564	1831.3448449849927	1621.5928801525895	2017.9078234641593	1828.1102650113048	1615.2106668570002	2571.0646767135845	1863.5004274265607	837.3870379080682	1322.3356245145956	1309.5093759611225	1430.7112116410979	1941.5706533462326	2027.6340352931882	1047.6767455523334	1247.8432243534974	1217.3422646486556	1060.9242879240715	1233.5526816938143	1931.490911860318	1992.7655659971117
ENSG00000002587	12.348523947082166	2.8170168620882134	4.6305405598307825	4.584335171919683	7.254563908408718	3.8918749178103242	1.0567483237074395	0	11.223960877432749	0	9.119759097686952	10.85409889905471	1.2967991840129163	4.794200598710314	9.028983159317535	1.431157787935653	12.291333433342766	4.387730290047983	5.469743823288881	8.41200306647859	16.258543639784982	3.3909255282692357	2.2125636870157903	14.982421235147543	16.63484995860561	5.767772984072682
ENSG00000002726	10.804958453696896	53.52332037967606	3.3075289713077014	55.01202206303619	32.2425062595943	0	0	3.532882091835707	10.422249386187554	2.1085470184674797	2.026613132819323	5.427049449527355	27.232782864271243	36.22284896803348	11.491433111858681	5.724631151742612	0	3.6564419083733193	3.2818462939733286	5.353092860486375	0	17.632812747000028	3.3188455305236855	3.329426941143898	36.966333241345794	24.224646533105265
ENSG00000002745	11.576741200389531	2.8170168620882134	2.6460231770461613	5.50120220630362	11.284877190858007	1.9459374589051621	3.1702449711223184	14.131528367342828	17.63765280739432	0	3.039919699228984	0	6.483995920064581	4.261511643298057	4.104083254235244	2.862315575871306	14.74960012001132	10.238037343445294	0.5469743823288881	1.5294551029961072	2.0323179549731227	2.7127404226153886	1.1062818435078952	4.994140411715848	1.8483166620672897	7.498104879294487
ENSG00000002746	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5326889554122571	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000002822	47.07874754825076	26.76166018983803	44.98239400978474	19.254207722062667	46.75163407641174	45.72953028427131	61.29140277503149	14.131528367342828	42.49070903599541	78.01623968329675	41.54556922279612	31.205534334782293	64.83995920064582	28.765203592261884	28.728582779646704	37.21010248632698	58.17897825115576	50.45889833555181	54.69743823288881	25.236009199435767	25.065254778001847	30.51832975442312	45.357555583823704	63.259111881734064	46.207916551682246	28.262087621956145
ENSG00000002834	3995.5192796277734	4826.958393188153	4000.7870436937956	4312.942529742038	3313.7235808298046	3599.0113302450973	3981.827683729632	3970.9594712233347	3063.3396080478956	4010.4564291251463	3323.645537823689	3433.965539188434	3392.426665377789	5129.794640620036	6225.073480024017	4880.248056860577	3743.120741567317	4769.462825282158	5650.245369457414	5818.8119393486895	4364.741527963944	3986.3720510333137	6333.4635540827	4709.474408248044	3620.8523409898207	4107.807919256565
ENSG00000002919	477.7335202027413	1021.1686125069773	549.0498092370784	650.975594412595	473.15877935954643	411.5657725584418	444.89104428083203	455.74178984680617	450.56185807980034	754.8598326113578	396.20286746617757	561.6996180260812	771.59551448768525	658.9362378449621	673.890470345427	612.5355332364595	637.5104940760448	786.8662986819384	894.8500894900609	949.0268914090844	782.4424126646522	590.6992270245008	816.4360005088266	729.1445001105137	739.3266648269159	661.5635612731367
ENSG00000002933	234.62195499456115	491.56944243439324	44.3208882155232	414.42389954153936	411.89801746631724	29.18906188357743	20.07821815044135	52.9932313775356	243.7202933385397	27.411111240077236	19.252824761783565	48.84344504574619	379.96216091578447	266.8771666615408	590.167171959028	320.57934449758625	90.13644517784695	41.68343775545584	152.60585266975977	68.06075208332678	28.45245136962372	100.37139563676938	442.5127374031581	392.87237905498	314.2138325514393	647.1441288129549
ENSG00000003056	575.749929032706	653.5479120044655	704.5036708885405	594.1298382807909	705.3048244286254	633.4026428736303	655.1839606986125	529.9323137753561	671.0325181722294	470.20598511824795	589.7444216504229	481.65063864555276	545.9524564694377	478.3546819602069	628.7455545488393	561.013852870776	612.9278272093593	526.527634805758	718.7243383801589	615.6056789559332	551.4356051160406	646.9885907937702	536.5466941013292	539.3671644653115	654.3040983718206	743.4659376469688
ENSG00000003096	1.5435654933852707	2.8170168620882134	0.6615057942615403	1.8337340687678731	3.2242506259594306	3.8918749178103242	2.113496647414879	14.131528367342828	5.611980438716374	2.1085470184674797	2.026613132819323	10.85409889905471	2.5935983680258325	4.794200598710314	5.745716555929341	0	5.735955602226624	1.4625767633493276	4.3757950586311045	0.7647275514980536	1.3548786366487484	0	0	0	7.393266648269159	4.614218387258146
ENSG00000003137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000003147	22.381699654086425	28.170168620882134	19.84517382784621	40.34214951289321	14.509127816817436	18.48640585959904	13.737728208196714	10.598646275507122	18.439364298639518	33.736752295479675	11.146372230506275	20.35143543572758	29.826381232297074	15.447979706955456	11.491433111858681	7.155788939678265	13.110755662232284	16.81963277851727	15.862257087537754	14.529823478463019	18.96830091308248	17.632812747000028	6.637691061047371	19.97656164686339	31.421383255143926	23.071091936290728
ENSG00000003249	46.306964801558124	36.62121920714677	19.18366803358467	18.337340687678733	39.49707016800302	38.91874917810324	3.1702449711223184	24.73017464284995	11.223960877432749	21.085470184674797	45.59879548843476	51.55696977050987	33.71677878433582	8.523023286596114	27.086949477952608	4.293473363806959	20.485555722237944	33.63926555703454	19.144103381511083	26.765464302431877	67.06649251411305	16.276442535692333	25.44448240068159	26.635415529151185	20.331483282740187	13.842655161774438
ENSG00000003393	61.742619735410834	57.74884567280837	58.87401568927709	60.513224269339815	79.8002029924959	68.10781106168068	87.710110867717475	77.72340602038555	86.5848410544812	59.03931651708943	98.29073694173715	54.27049449527355	70.02715593669748	55.39965136287474	60.74043216268161	83.00715170026787	73.7480006000566	63.62208920569576	72.74759284974212	80.29639290729563	88.74455070049302	68.49669567103857	89.6088293241395	41.61783676429873	79.47761646889346	59.40806173594863
ENSG00000003400	234.62195499456115	590.1650326074807	213.6663715464775	243.88663114612712	263.58248867218344	283.1339002707011	277.9248091350566	293.22921362236366	240.5134473735589	160.24957340352844	247.24680220395737	189.94673073345743	171.17749228970496	320.6787511581788	538.455722955664	415.0357585013394	290.8948912557788	209.87976554062854	444.690172833386	375.4812277855443	260.1366982365597	277.3777082124235	327.45942567833697	209.7538972920656	240.28116606874767	370.86780287587345
ENSG00000003402	3527.047152385344	4718.503243997758	2503.79943127993	3352.065877707672	2437.5334732253295	3154.364620885268	2957.838558057123	3236.1199961215075	2037.9506107452892	3200.774374033634	2899.0700864980413	2368.9070847186904	3300.353923312872	4843.740671563654	4445.542980987616	3596.499521082296	2746.7033112376635	3138.6897341476574	3373.1910158222527	4438.478708894703	3939.987075374561	3796.4802214502365	5539.153190444032	4170.107243782732	2412.0532439978133	2824.4784303003926
ENSG00000003436	2.315348240077906	5.634033724176427	1.3230115885230807	7.334936275071493	4.0303132824492875	7.7837498356206485	2.113496647414879	7.065764183671414	4.008557456225982	8.434188073869919	0	8.140574174291032	6.483995920064581	0	13.133066413552779	2.862315575871306	2.458266686668553	3.6564419083733193	6.016718205617769	2.294182654494161	4.0646359099462455	4.069110633923083	1.1062818435078952	1.664713470571949	9.241583310336448	5.190995685665414
ENSG00000003509	56.340140508562385	63.3828793969848	45.64389980404628	50.42768689111651	42.721320793962455	53.51328011989196	56.007661156494294	38.86170301019278	45.697555000976195	52.71367546168699	67.8915399494473	36.632583784309645	42.79437307242624	46.343939120866374	31.19103273218785	47.22820700187655	54.90128933559769	47.53374480885315	31.17753979274662	33.64801226591436	50.80794887432807	54.25480845230777	32.082173461728964	36.62369635258288	51.75286653788412	43.258297380545116
ENSG00000003756	748.6292642918563	781.7221792294793	584.10961633294	572.1250294555764	575.5287367337584	585.7271751304538	560.0766115649429	692.4448899997985	614.9127137850656	622.0213704479065	639.3964434044963	529.1373213289171	630.2444034302773	809.6872122266309	639.4161710098509	528.0972237482559	646.5241385938294	595.2687426831764	625.1917190019191	754.7860933285789	814.2820606258979	880.9624522443474	865.112401623174	727.4797866399418	574.8264819029272	615.4213774005552
ENSG00000003987	3.858913733463177	5.634033724176427	6.615057942615403	4.584335171919683	5.642438595429003	3.8918749178103242	2.113496647414879	3.532882091835707	0	8.434188073869919	6.079839398457968	2.7135247247636776	0	3.7288226878858	0	0	8.194222288895178	2.9251535266986552	2.7348719116444404	1.5294551029961072	8.806711138216865	2.7127404226153886	5.531409217539476	3.329426941143898	7.393266648269159	2.883886492036341
ENSG00000003989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5767772984072682
ENSG00000004059	997.1433087268849	1291.6022312674459	923.4620887891102	984.7151949283478	814.1232830547561	947.6715424868139	858.0796388504409	957.4110468874766	840.995354316211	1185.0034243787236	762.0065379400653	896.8199215343955	855.8874614485247	811.8179680482799	1154.8890277417975	732.7527874230543	898.0867628629114	886.3215185896926	1306.7217993837137	1342.861580430582	1185.518807067655	935.2172606966552	1136.1514532826084	1053.763626872044	929.7032810198468	845.5555194650552
ENSG00000004139	34.73022360116859	18.310609603573386	42.33637083273858	30.256612134669908	53.2001353283306	21.405312047956784	39.099687977175265	24.73017464284995	36.878728597279036	25.302564221609757	39.51895608997679	27.135247247636777	27.232782864271243	44.21318329921734	22.162049572870316	20.03620903109914	24.582666866685532	31.445400412010546	26.25477035178663	26.00073675093382	31.162208642921215	33.23107017703851	34.29473714874475	21.641275117435338	38.814649903413084	23.647869234697996
ENSG00000004142	370.455718412465	494.38645929648146	438.57834159540124	391.5022236819409	348.2190676036185	403.7820227228211	417.41558786443863	579.3926630610559	402.45916860508856	425.9264977304309	340.4710063136462	396.1746098154969	421.4597348041978	294.5769923429782	413.69159202691253	553.8580639310977	383.4896031202943	416.10308917288376	452.8947885683193	441.24779721437693	385.46297212656896	333.6670719816928	348.478780704987	359.57810964354104	445.44431555821683	400.8602223930514
ENSG00000004399	486.9949131630529	304.237821105527	834.1588065638023	512.5286722206206	573.1105487642888	522.484207716036	356.1241850894071	392.14991219376344	687.8684594883784	404.8410275457561	539.0790933299398	609.1863007094456	466.8477062446499	597.6770079725525	456.37405787095906	1670.1611385209071	578.5120935959995	626.714143095187	1215.3770775347894	725.7264463716529	633.4057626332899	490.3278313877315	688.1073066619108	544.3613048770274	449.14094888235144	730.2000597836015
ENSG00000004455	580.3806255128618	711.2967576772738	646.9526667877864	637.2225888968359	588.4257392375961	575.0245191064754	596.0060545709958	586.4584272447273	578.8356966790318	434.36068580430083	577.584742853507	584.7645781865725	461.6605095085982	462.90670225325147	618.8957547386748	586.7746930536177	622.7608939560334	685.9485020108347	711.6136714098834	497.8376360252329	544.6612119327968	512.7079398743084	479.02003823891863	592.6379955236139	589.6130151994655	650.6047926033986
ENSG00000004468	114.22384651051004	291.5612452261301	105.84092708184644	123.77704964183144	78.18807767951618	109.94546642814166	114.12881896040346	158.97969413260682	96.20537894942356	82.23333372023171	104.37057634019511	138.38976096294755	97.25993880096873	157.67593080202812	408.76669212183026	364.9452359235915	64.7343560822719	125.78160164804218	128.5389798472887	144.53350723313213	104.32565502195364	134.28065091946175	196.91816814440534	76.57681964630966	46.207916551682246	205.33271823298747
ENSG00000004478	150.4976356050639	209.8677562255719	242.77262649398529	195.2926783237785	211.99447865683254	188.75593351380073	183.8742083250945	300.2949778060351	171.56625912647203	200.31196675441058	254.339948168825	199.4440672701303	182.8486849458212	164.60088722238746	220.7996790778561	233.27871943351144	162.2456013201245	168.19632778517268	155.3407245814042	139.18041437264574	163.94031503449858	193.28275511134643	175.89881311775534	176.4596278806266	243.97779939288225	233.01802855653636
ENSG00000004487	218.41451731401582	192.9656550530426	251.3722018193853	236.55169487105564	219.24904256524127	229.62062015080912	268.41407422168965	208.44004341830671	235.70317842608773	297.3051296039146	250.28672190318636	256.4280864901675	199.7070743379891	200.29104723500868	208.48742931515037	286.2315575871306	245.8266686668553	250.8319149144097	219.33672731388413	238.5949960673927	245.23303323342347	215.6628635979234	183.64278602231062	198.10090299806194	280.944132634228	241.66968803264538
ENSG00000004534	693.0609065299866	407.0589365717468	582.1250989501555	518.9467414613081	508.62553624510014	512.7545204215102	563.2468565360653	498.13637494883466	719.1352076469411	406.94957456422355	771.1262970377522	525.0670342417716	470.7381037966886	386.1994926738864	362.80095967439553	515.216803656835	397.4197810114161	457.0552385466649	350.61057907281725	273.77246343630316	296.0409821077516	371.6454378983082	354.0101899225265	346.2604018789654	458.3825321926879	509.8711317920251
ENSG00000004660	168.24863877899452	143.6678599664989	89.30328222530794	189.79147611747487	62.06682454971904	112.86437261649941	123.63955387377042	134.24951948975686	76.96430315953886	120.18718005264634	75.9979924807246	101.7571771786379	105.04073390504622	100.67821257291659	128.86821418298666	95.88757179168876	100.78893415341068	139.6760808998608	152.05887828743087	136.88623171815158	160.5531184428767	144.45342750426946	177.00509496126324	154.81835276319129	94.26414976543178	121.7000099639336
ENSG00000004700	169.7922042723798	118.31470820770497	149.5003095031081	141.19752329512625	224.0854185041804	192.64780843161105	226.14414127339205	204.907161326471	214.85867965371264	126.51282110804878	183.4084885201487	108.5409889905471	114.11832819313663	171.5258436427468	173.19231332872727	95.88757179168876	167.98155692235113	134.55706222813816	108.30092770111983	117.00331537920219	154.45616457795734	195.99549553396184	154.87945809110533	158.14777970433516	136.77543299297946	155.15309327155515
ENSG00000004766	111.90849827043213	57.74884567280837	80.04220110564637	66.01442647564343	113.65483456506992	95.35093548635294	71.85888601210588	113.05222693874262	76.16259166829366	44.27948738781707	103.35726977378546	80.0489793805285	62.246360832619985	95.88401197420629	71.41104862369323	70.126731608847	103.24720084007923	65.08466596904509	63.44902835015102	57.35456636235402	82.64759683557367	120.71694880638479	73.01460167152108	69.91796576402186	81.32593313096075	80.74882177701755
ENSG00000004776	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5326889554122571	0	0	0	0	2.1878975293155523	0	0.6774393183243742	0	3.3188455305236855	0	0	1.7303318952218047
ENSG00000004777	10.804958453696896	11.268067448352854	17.199150650800046	21.08794179083054	8.060626564898575	14.594530941788715	21.13496647414879	7.065764183671414	16.034229824903928	12.651282110804878	11.146372230506275	21.70819779810942	14.26479102414208	6.392267464947086	4.924899905082293	4.293473363806959	6.555377831116142	12.431902488469285	5.469743823288881	9.941458169474696	10.839029093189987	6.781851056538471	12.169100278586848	28.300128999723135	5.544949986201869	4.614218387258146
ENSG00000004779	124.25702221751429	190.14863819095441	168.68397753669277	155.86739584526921	137.83671425976564	140.10749704117168	162.7392418509457	123.65087321424974	156.3337407928133	149.70683831119106	178.3419556881004	168.23853293534802	119.3055249291883	120.92039287858236	121.48086432536321	87.30062506407484	148.31542342900272	138.21350413651146	122.52226164167092	95.5909439372567	111.77748752352176	122.75150412334634	100.67164775921846	131.512364175184	153.41028295158506	158.61375706199877
ENSG00000004799	81.03718840272671	43.66376136236731	41.0133592442155	114.60837929799207	107.20633331315106	161.51280908912847	73.97238265952076	88.32205229589268	137.89437649417377	63.25641055402439	53.70524801971205	74.62192993100113	51.87196736051665	157.67593080202812	20.520416271176217	270.4888219198384	108.98315644230586	72.39754978579172	57.43231014453325	133.8273215121594	93.48662592876364	61.714844614500095	67.4831924539816	94.888667822601107	7.393266648269159	117.08579157667545
ENSG00000004809	11.576741200389531	33.80420234505856	3.3075289713077014	14.669872550142985	3.2242506259594306	8.75671856507323	9.510734913366955	28.263056734685655	16.034229824903928	33.736752295479675	6.079839398457968	5.427049449527355	7.780795104077498	7.4576453757716	22.162049572870316	14.31157787935653	6.555377831116142	11.700614106794621	10.939487646577762	9.176730617976643	12.193907729838736	10.172776584807707	21.019355026650008	0	16.63484995860561	23.071091936290728
ENSG00000004838	6.174261973541083	5.634033724176427	13.230115885230806	8.251803309455429	17.733378442776868	9.72968729452581	11.624231560781835	3.532882091835707	21.6462102636203	0	14.186291929735258	31.205534334782293	16.85838939216791	9.588401197420628	9.028983159317535	8.586946727613919	5.735955602226624	11.700614106794621	8.204615734933322	9.941458169474696	9.48415045654124	3.3909255282692357	8.850254748063161	6.658853882287796	22.179799944807478	9.80521407292356
ENSG00000004846	0	1.4085084310441067	0	0	0	0	0	0	0	0	0	0	0	0	0	1.431157787935653	0	0	0	0	0	0	0	0	0	0
ENSG00000004848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000004864	57.88370600194765	47.889286655499625	62.84305045484633	58.67949020057194	52.394072671840746	36.97281171919808	39.099687977175265	28.263056734685655	50.507823948447374	40.06239335088211	44.5854889220251	40.70287087145516	40.2007747044004	42.61511643298057	51.711449003364066	55.81515372949047	52.44302264892914	36.56441908373319	64.54297711480879	48.177835744377376	43.35611637275995	37.30018081096159	43.144991896807916	28.300128999723135	33.26969991721122	62.86872552639224
ENSG00000004866	26.240613387549605	39.43823606923499	46.30540559830782	24.755409928366287	37.884944855023306	28.216093154124852	32.75919803493063	95.38781647956408	28.86161368482707	27.411111240077236	28.372583859470517	56.98401922003723	59.65276246459415	28.765203592261884	36.93674928811719	47.22820700187655	25.40208909557505	51.921475098901134	47.03979688028438	21.4123714419455	26.420133414650596	33.90925528269236	28.763327931205275	19.97656164686339	38.814649903413084	37.49052439647244
ENSG00000004897	172.87933525915034	236.62941641540993	178.60656445061588	208.1288168051536	194.2611002140557	178.05327748982234	208.1794197703656	286.1634494386923	161.14400974028447	202.42051377287805	208.74115268039023	200.80082963251215	230.8302547542991	238.6446520246912	270.86949477952606	230.41640385764015	202.39729053571088	193.06013276211127	188.70616190346638	192.7113429775095	229.65192891196287	205.4900870131157	185.8553497093264	206.4244703509217	266.15759933768976	224.9431463788346
ENSG00000004939	2677.3143482767523	3591.6964991624723	895.6788454301255	5241.728835572965	1003.5480073298727	2361.3951063814143	3129.0317864977283	28538.62153784884	1381.3488994154734	2367.8983017389796	829.8980778895126	850.6900012134129	5301.315064244802	596.0789411063157	1240.2539594298905	37768.254023621885	1217.6614321298234	1023.8037343445294	1061.1303017180428	1680.8711581927219	601.5661146720444	1478.4435303253867	2910.6275302692725	2730.1300917379967	1901.9178452672413	1065.3076701582245
ENSG00000004948	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5980668662367714	0	0	0	0	0	0	0	0	0	0	0	0
